cm1,intensity
1025.0,0.005483897196003402
1026.0,0.005962773885811487
1027.0,0.006524483938417221
1028.0,0.007188404792160026
1029.0,0.007979617320234538
1030.0,0.008930865421504607
1031.0,0.010085229057656407
1032.0,0.011499722013055245
1033.0,0.013249978149730108
1034.0,0.015435912516552892
1035.0,0.018187339027433844
1036.0,0.02166605934484427
1037.0,0.026054959194549178
1038.0,0.03151214684654878
1039.0,0.03804899352700815
1040.0,0.045286948669906554
1041.0,0.052145025748351566
1042.0,0.056814759599171295
1043.0,0.057572383680302194
1044.0,0.054103520562228335
1045.0,0.04778785026618207
1046.0,0.040544548101939346
1047.0,0.03372940254866496
1048.0,0.02792585671195346
1049.0,0.023220386840562622
1050.0,0.019485445715163967
1051.0,0.016538682036952378
1052.0,0.01420889385053442
1053.0,0.012355398777729516
1054.0,0.010868811956696943
1055.0,0.009666029805501342
1056.0,0.008684392817180423
1057.0,0.007876631911522275
1058.0,0.00720691550297845
1059.0,0.006647888635311087
1060.0,0.006178496022604987
1061.0,0.005782391458598893
1062.0,0.00544677523931138
1063.0,0.005161540965568931
1064.0,0.00491864553856483
1065.0,0.00471164057231176
1066.0,0.004535321137780655
1067.0,0.004385460355031199
1068.0,0.004258607264922473
1069.0,0.004151931713525879
1070.0,0.004063104447856645
1071.0,0.003990203800786418
1072.0,0.00393164262006054
1073.0,0.003886110738325848
1074.0,0.003852529473747614
1075.0,0.00383001552371614
1076.0,0.0038178522580791215
1077.0,0.003815466897234613
1078.0,0.0038224124196303212
1079.0,0.003838353315127415
1080.0,0.003863054508614411
1081.0,0.003896372939124568
1082.0,0.003938251405927216
1083.0,0.003988714393833199
1084.0,0.004047865672205598
1085.0,0.004115887531216227
1086.0,0.00419304157892705
1087.0,0.00427967107722831
1088.0,0.004376204846467603
1089.0,0.004483162820429041
1090.0,0.004601163387771705
1091.0,0.004730932715829756
1092.0,0.0048733163208341665
1093.0,0.0050292932286764
1094.0,0.005199993166609518
1095.0,0.005386717344179597
1096.0,0.005590963528129392
1097.0,0.005814456300031136
1098.0,0.00605918361885821
1099.0,0.006327441109383529
1100.0,0.0066218858823705795
1101.0,0.006945602192623347
1102.0,0.007302181895059312
1103.0,0.007695823520520166
1104.0,0.00813145493587082
1105.0,0.008614886079747726
1106.0,0.009153000319904092
1107.0,0.009753995763167543
1108.0,0.010427691652093679
1109.0,0.011185920213565775
1110.0,0.01204303157147131
1111.0,0.013016549442624937
1112.0,0.01412802951625892
1113.0,0.015404192411100666
1114.0,0.016878431372741892
1115.0,0.01859283482421974
1116.0,0.020600920002743772
1117.0,0.022971351510914596
1118.0,0.025793022252702906
1119.0,0.029182002581977406
1120.0,0.033290994604426236
1121.0,0.03832198073813097
1122.0,0.044542487961400104
1123.0,0.05230465912598659
1124.0,0.06206253145948796
1125.0,0.07437290411622592
1126.0,0.08984170465692849
1127.0,0.10893155262821996
1128.0,0.13148675308626626
1129.0,0.155869262164961
1130.0,0.17806388273533474
1131.0,0.19215843392231616
1132.0,0.1935238778792433
1133.0,0.1823561362882586
1134.0,0.16311217160838754
1135.0,0.14091623958318364
1136.0,0.11937102860406851
1137.0,0.10040414606422833
1138.0,0.08470769583905059
1139.0,0.0722151052215724
1140.0,0.06251507269044349
1141.0,0.05512160142198473
1142.0,0.04960198890830179
1143.0,0.04561775100567544
1144.0,0.04292689435616204
1145.0,0.041374350789675766
1146.0,0.040882292542804365
1147.0,0.04144459126896455
1148.0,0.043126479481160086
1149.0,0.0460687340569996
1150.0,0.05049327407079252
1151.0,0.05670124718626732
1152.0,0.06504083397429172
1153.0,0.07579369824462717
1154.0,0.08888856552640581
1155.0,0.10335568684589112
1156.0,0.1166883747820935
1157.0,0.12496180042058458
1158.0,0.12478703030891694
1159.0,0.1160047898588658
1160.0,0.10182189798418735
1161.0,0.08619794086110681
1162.0,0.0717505326511765
1163.0,0.059523838274681475
1164.0,0.04960855134272333
1165.0,0.041705157513972815
1166.0,0.03542633575792853
1167.0,0.030417688317215214
1168.0,0.02639076829196773
1169.0,0.023122040661982254
1170.0,0.02044171913526113
1171.0,0.018221595254906412
1172.0,0.01636470068543012
1173.0,0.014797282417284134
1174.0,0.013462810233278116
1175.0,0.012317574306028697
1176.0,0.011327467210514919
1177.0,0.010465629075204763
1178.0,0.009710716466589112
1179.0,0.009045621478004947
1180.0,0.008456516730841227
1181.0,0.007932137572800773
1182.0,0.007463238069087376
1183.0,0.007042175285688728
1184.0,0.006662589023219158
1185.0,0.006319153137386338
1186.0,0.006007380980283966
1187.0,0.005723472084819022
1188.0,0.0054641905278680295
1189.0,0.005226767818792408
1190.0,0.005008824929024233
1191.0,0.004808309388458838
1192.0,0.004623444354811861
1193.0,0.004452687305203118
1194.0,0.0042946965708428615
1195.0,0.0041483043811577905
1196.0,0.004012495428299215
1197.0,0.0038863902027904368
1198.0,0.0037692324230899203
1199.0,0.003660379587787932
1200.0,0.0035592945126677513
1201.0,0.003465532534649054
1202.0,0.0033787117597939534
1203.0,0.0032984402782269473
1204.0,0.0032241609867075176
1205.0,0.003154903098773942
1206.0,0.0030890967928754263
1207.0,0.003024880550573193
1208.0,0.002961094105784466
1209.0,0.0028980348611759143
1210.0,0.0028369574881569825
1211.0,0.002779005156212645
1212.0,0.002724715011031112
1213.0,0.0026741241487568445
1214.0,0.002627020804981353
1215.0,0.002583116703952764
1216.0,0.002542127560614868
1217.0,0.002503800723629255
1218.0,0.0024679197054471337
1219.0,0.0024343005941347778
1220.0,0.0024027865860606515
1221.0,0.0023732428478173647
1222.0,0.002345552293751609
1223.0,0.002319612288221228
1224.0,0.0022953321161450846
1225.0,0.0022726310472901967
1226.0,0.0022514368461714687
1227.0,0.0022316846133138887
1228.0,0.0022133158732840544
1229.0,0.002196277847928367
1230.0,0.002180522870250339
1231.0,0.0021660079066179987
1232.0,0.0021526941637577015
1233.0,0.002140546763253755
1234.0,0.0021295344707671546
1235.0,0.0021196294704357577
1236.0,0.0021108071772911836
1237.0,0.0021030460822821463
1238.0,0.0020963276258102064
1239.0,0.0020906360966880043
1240.0,0.0020859585542112743
1241.0,0.002082284771657671
1242.0,0.002079607200033298
1243.0,0.0020779209513153794
1244.0,0.002077223800811536
1245.0,0.002077516208591616
1246.0,0.0020788013602620844
1247.0,0.00208108522765772
1248.0,0.002084376650331475
1249.0,0.00208868743904037
1250.0,0.002094032502762387
1251.0,0.002100430001145789
1252.0,0.0021079015246980278
1253.0,0.0021164723054771105
1254.0,0.002126171461566359
1255.0,0.002137032279208033
1256.0,0.0021490925371589874
1257.0,0.0021623948786323
1258.0,0.0021769872371265376
1259.0,0.0021929233235479023
1260.0,0.002210263183335161
1261.0,0.002229073833846133
1262.0,0.002249429994110667
1263.0,0.002271414921263922
1264.0,0.002295121370626751
1265.0,0.0023206526995983986
1266.0,0.002348124139397268
1267.0,0.0023776642633874406
1268.0,0.002409416686463085
1269.0,0.0024435420369845365
1270.0,0.002480220251393187
1271.0,0.002519653252292632
1272.0,0.002562068084004345
1273.0,0.0026077205960772796
1274.0,0.0026568997858477583
1275.0,0.0027099329370783914
1276.0,0.0027671917244878157
1277.0,0.0028290994956444186
1278.0,0.002896139994929167
1279.0,0.0029688678626734605
1280.0,0.0030479213309848718
1281.0,0.0031340376527323522
1282.0,0.0032280719505880105
1283.0,0.00333102037113774
1284.0,0.0034440486917490984
1285.0,0.0035685278785680566
1286.0,0.0037060785655093392
1287.0,0.0038586270626046943
1288.0,0.004028476373048284
1289.0,0.004218396895039603
1290.0,0.00443174314070832
1291.0,0.004672605112040347
1292.0,0.004946006209027415
1293.0,0.005258164104462127
1294.0,0.005616837466189592
1295.0,0.006031790526119621
1296.0,0.006515420335390125
1297.0,0.007083609390235806
1298.0,0.007756890401990265
1299.0,0.008562040520193213
1300.0,0.0095342555736519
1301.0,0.010720075430357617
1302.0,0.012181192255348904
1303.0,0.013999046124646324
1304.0,0.01627937276794224
1305.0,0.01915385329831195
1306.0,0.022771138441870616
1307.0,0.02725933908231721
1308.0,0.03262653383745471
1309.0,0.038562951901638685
1310.0,0.044188325774986395
1311.0,0.04803612110831072
1312.0,0.04871821003700973
1313.0,0.04599589866308874
1314.0,0.04099790439686623
1315.0,0.03527961897600958
1316.0,0.029936079121072615
1317.0,0.02543898593206105
1318.0,0.02186131135578577
1319.0,0.019105939030235327
1320.0,0.01703416967769226
1321.0,0.01551928612706767
1322.0,0.014462941306782376
1323.0,0.013796971666145238
1324.0,0.013481004146558572
1325.0,0.013499896510887557
1326.0,0.013862174087869907
1327.0,0.014599066616850533
1328.0,0.015762019943341105
1329.0,0.017413230366758528
1330.0,0.019597366743505252
1331.0,0.022274455694802953
1332.0,0.02519918544016459
1333.0,0.02779698843496049
1334.0,0.029235589140947767
1335.0,0.02888399788632325
1336.0,0.026830724577463588
1337.0,0.023800196607606447
1338.0,0.020584562502145923
1339.0,0.017669593655396058
1340.0,0.015231023555704933
1341.0,0.013268617303182812
1342.0,0.011714475049651243
1343.0,0.010488293819671464
1344.0,0.009518475450855764
1345.0,0.008747345401073284
1346.0,0.008130397070904257
1347.0,0.007633872355130672
1348.0,0.0072322801126211336
1349.0,0.0069063289716578815
1350.0,0.0066413354177623975
1351.0,0.006426038972398843
1352.0,0.006251732675419579
1353.0,0.006111627396165844
1354.0,0.006000386267789959
1355.0,0.0059137820392337085
1356.0,0.005848443211491563
1357.0,0.005801664528568819
1358.0,0.005771264383294792
1359.0,0.005755476665087915
1360.0,0.005752868089573368
1361.0,0.005762274535109991
1362.0,0.005782751675284656
1363.0,0.005813536455033496
1364.0,0.0058540168617177155
1365.0,0.005903708095848323
1366.0,0.005962233722044497
1367.0,0.006029310730082325
1368.0,0.006104737694232056
1369.0,0.006188385411683482
1370.0,0.006280189545613911
1371.0,0.006380144908161979
1372.0,0.006488301102453378
1373.0,0.00660475930757477
1374.0,0.006729670040905256
1375.0,0.006863231772101878
1376.0,0.0070056902949845795
1377.0,0.007157338789597904
1378.0,0.007318518528380081
1379.0,0.007489620198833485
1380.0,0.00767108583129948
1381.0,0.007863411335150366
1382.0,0.008067149660548924
1383.0,0.008282914616434964
1384.0,0.008511385389068466
1385.0,0.008753311819757224
1386.0,0.009009520515788814
1387.0,0.00928092188556178
1388.0,0.009568518208002521
1389.0,0.00987341286816659
1390.0,0.010196820916155836
1391.0,0.010540081135964866
1392.0,0.01090466984559632
1393.0,0.011292216690964599
1394.0,0.011704522745222856
1395.0,0.012143581284029033
1396.0,0.012611601678186632
1397.0,0.013111036930894696
1398.0,0.013644615491084528
1399.0,0.014215378101507607
1400.0,0.014826720596072221
1401.0,0.015482443752672673
1402.0,0.016186811544713086
1403.0,0.01694461942866272
1404.0,0.01776127467175856
1405.0,0.01864289118349679
1406.0,0.019596401893094476
1407.0,0.020629692447167246
1408.0,0.021751760933058997
1409.0,0.022972909524185365
1410.0,0.02430497547545902
1411.0,0.02576161087839972
1412.0,0.02735862316455557
1413.0,0.02911439172363282
1414.0,0.03105038045537969
1415.0,0.03319177198322054
1416.0,0.03556825715331976
1417.0,0.0382150240677933
1418.0,0.04117400530170108
1419.0,0.04449546161423636
1420.0,0.04824000750141037
1421.0,0.05248122138254702
1422.0,0.05730903542404862
1423.0,0.06283417324973721
1424.0,0.0691940070559794
1425.0,0.07656035170547051
1426.0,0.08514991995855067
1427.0,0.0952384537191056
1428.0,0.10717994955669737
1429.0,0.12143293934998299
1430.0,0.1385964692170555
1431.0,0.15945914709053702
1432.0,0.18506502525023472
1433.0,0.21679901599822002
1434.0,0.25648894800959393
1435.0,0.30650355896776693
1436.0,0.36977771693477673
1437.0,0.4495811453244375
1438.0,0.5486108674431465
1439.0,0.6666433791679439
1440.0,0.7959916154799513
1441.0,0.9160348788712269
1442.0,0.9938042201210059
1443.0,1.0
1444.0,0.9321387248610117
1445.0,0.816821762764847
1446.0,0.6879319227269424
1447.0,0.5682819174933104
1448.0,0.46714724972557065
1449.0,0.3854147783264871
1450.0,0.32044241254589806
1451.0,0.2687895394548939
1452.0,0.22742068164154314
1453.0,0.19402880348098347
1454.0,0.1669107565841894
1455.0,0.14476165314832526
1456.0,0.1265519111138819
1457.0,0.11146805135128386
1458.0,0.09887312279726251
1459.0,0.08827160857249033
1460.0,0.07927840605945573
1461.0,0.07159322721598539
1462.0,0.06498052106334516
1463.0,0.059254163075777785
1464.0,0.054265924542998216
1465.0,0.049896816056337535
1466.0,0.04605057473827841
1467.0,0.04264873947339532
1468.0,0.039626902360186074
1469.0,0.03693183456921498
1470.0,0.034519265944609016
1471.0,0.032352156677670746
1472.0,0.030399342049380936
1473.0,0.028634462114445876
1474.0,0.027035110622044743
1475.0,0.025582153838562
1476.0,0.024259181964064503
1477.0,0.02305206472945325
1478.0,0.021948589386270496
1479.0,0.02093816427002733
1480.0,0.020011574870550476
1481.0,0.019160782196308453
1482.0,0.018378755403959574
1483.0,0.01765933234740135
1484.0,0.01699710300583619
1485.0,0.016387311769158527
1486.0,0.01582577535938683
1487.0,0.015308813799987974
1488.0,0.014833192349375348
1489.0,0.014396072720007038
1490.0,0.013994972232959218
1491.0,0.013627729827140077
1492.0,0.013292478066237404
1493.0,0.012987620476099455
1494.0,0.012711813709582603
1495.0,0.01246395418262164
1496.0,0.012243168961162162
1497.0,0.012048810809965728
1498.0,0.011880457447453911
1499.0,0.011737915192396788
1500.0,0.011621227345965669
1501.0,0.011530687835529373
1502.0,0.011466860865884877
1503.0,0.011430607593920328
1504.0,0.011423121183160802
1505.0,0.011445972030902743
1506.0,0.011501165527543634
1507.0,0.011591215453095922
1508.0,0.011719237106029772
1509.0,0.011889065587146634
1510.0,0.012105406456543708
1511.0,0.012374028429704016
1512.0,0.01270201114283711
1513.0,0.013098065675305736
1514.0,0.013572952010869905
1515.0,0.014140026729897573
1516.0,0.014815967070173526
1517.0,0.015621735661724048
1518.0,0.016583875934377587
1519.0,0.017736264337944948
1520.0,0.019122495612241292
1521.0,0.020799144586024165
1522.0,0.022840232143795026
1523.0,0.025343311527718747
1524.0,0.02843763537604118
1525.0,0.032294718305713524
1526.0,0.037140882975957225
1527.0,0.043269087122816664
1528.0,0.051041192124739
1529.0,0.06085721367944538
1530.0,0.0730383820955631
1531.0,0.08752869785133205
1532.0,0.10332630227650225
1533.0,0.117822525752889
1534.0,0.12694077724723982
1535.0,0.12718849045401429
1536.0,0.11844948379056486
1537.0,0.10408944289343455
1538.0,0.0882261247883417
1539.0,0.0735694912115948
1540.0,0.06119662619836009
1541.0,0.05119928907964299
1542.0,0.04326728838788729
1543.0,0.037000638369456676
1544.0,0.03203387141201495
1545.0,0.028069888369372856
1546.0,0.02487873764672844
1547.0,0.022286006186674406
1548.0,0.020160207041348757
1549.0,0.018402080664688954
1550.0,0.01693629640166848
1551.0,0.015705259439778543
1552.0,0.014664563842587958
1553.0,0.013779671031358458
1554.0,0.013023480928657415
1555.0,0.012374547910879169
1556.0,0.011815761983049105
1557.0,0.011333366585184867
1558.0,0.010916221274150748
1559.0,0.010555243724429435
1560.0,0.010242984018556608
1561.0,0.009973297295334345
1562.0,0.009741090109571774
1563.0,0.00954212247232233
1564.0,0.009372852281873043
1565.0,0.009230312276872276
1566.0,0.00911201212916397
1567.0,0.009015860113876223
1568.0,0.0089401001364497
1569.0,0.008883260893343202
1570.0,0.0088441146892707
1571.0,0.008821643996219045
1572.0,0.008815014266478466
1573.0,0.008823551838453993
1574.0,0.00884672602559913
1575.0,0.008884134674130668
1576.0,0.008935492628076263
1577.0,0.009000622660978364
1578.0,0.009079448529966113
1579.0,0.009171989885772546
1580.0,0.00927835883610285
1581.0,0.009398758013025433
1582.0,0.009533480040493921
1583.0,0.00968290833790767
1584.0,0.009847519231586156
1585.0,0.01002788537970535
1586.0,0.010224680548984209
1587.0,0.010438685814486624
1588.0,0.010670797288564274
1589.0,0.010922035522498407
1590.0,0.011193556766205603
1591.0,0.011486666319039726
1592.0,0.011802834260106226
1593.0,0.012143713911832917
1594.0,0.012511163468537196
1595.0,0.012907271315774613
1596.0,0.01333438568058958
1597.0,0.013795149392789724
1598.0,0.014292540709887426
1599.0,0.014829921372205998
1600.0,0.015411093321226546
1601.0,0.01604036584837338
1602.0,0.016722635362493462
1603.0,0.017463480497803708
1604.0,0.018269275963860868
1605.0,0.019147329410183076
1606.0,0.02010604670088951
1607.0,0.021155132450566893
1608.0,0.022305834572107018
1609.0,0.02357124408164942
1610.0,0.024966664703012013
1611.0,0.026510071202274773
1612.0,0.028222681264442096
1613.0,0.030129673662731497
1614.0,0.03226109626460524
1615.0,0.03465302220109987
1616.0,0.037349032917947354
1617.0,0.04040213515417659
1618.0,0.04387725850146484
1619.0,0.04785453589305808
1620.0,0.05243364802481069
1621.0,0.05773962400312685
1622.0,0.06393064768776481
1623.0,0.07120863928439511
1624.0,0.07983368370478817
1625.0,0.09014377374212418
1626.0,0.10258180802032113
1627.0,0.11773220885767564
1628.0,0.13636949260778133
1629.0,0.159519467166331
1630.0,0.1885273996832859
1631.0,0.22510905400614134
1632.0,0.2713133886626537
1633.0,0.32921942032250817
1634.0,0.3999949805470004
1635.0,0.48175260827685484
1636.0,0.5660458429237194
1637.0,0.6352594659422949
1638.0,0.667088264644239
1639.0,0.6489044352372059
1640.0,0.5887343496158671
1641.0,0.5081049902193283
1642.0,0.42665940237354544
1643.0,0.355039423676875
1644.0,0.296436091523309
1645.0,0.25024028616462884
1646.0,0.2145562647404472
1647.0,0.18738883198745662
1648.0,0.1670673123247884
1649.0,0.15233669206803807
1650.0,0.14233331482080896
1651.0,0.13653541446869538
1652.0,0.13471827428045668
1653.0,0.13691399124255493
1654.0,0.1433516149079297
1655.0,0.15431640483567036
1656.0,0.16980760016851695
1657.0,0.1888341266671994
1658.0,0.20838361347131823
1659.0,0.22293017863498765
1660.0,0.2263163463631034
1661.0,0.21603951968864638
1662.0,0.19542230396615268
1663.0,0.17066867272237565
1664.0,0.14677650446884505
1665.0,0.1261785120920985
1666.0,0.1094379825020295
1667.0,0.09623882203899871
1668.0,0.08600083397839638
1669.0,0.07815261817913068
1670.0,0.07222098295673894
1671.0,0.06784355088119061
1672.0,0.06475584507034315
1673.0,0.06277360319986695
1674.0,0.06177748710394741
1675.0,0.06170205675744313
1676.0,0.06252910445409456
1677.0,0.06428505865135122
1678.0,0.06704229594863953
1679.0,0.07092451801976664
1680.0,0.07611674754989096
1681.0,0.08288092695113101
1682.0,0.09157848471892725
1683.0,0.10270131218375472
1684.0,0.11691163505884604
1685.0,0.13508733739505083
1686.0,0.15835765487888223
1687.0,0.1880841480579888
1688.0,0.2256734789602371
1689.0,0.2719806520338936
1690.0,0.32592426479185577
1691.0,0.3821584708323624
1692.0,0.42915796956984475
1693.0,0.4517805616802465
1694.0,0.4406849311476662
1695.0,0.4003512025088975
1696.0,0.34505329808685137
1697.0,0.288386615961504
1698.0,0.23794386490412048
1699.0,0.19611144792415047
1700.0,0.16254412323861947
1701.0,0.13593171763413867
1702.0,0.11484763348616185
1703.0,0.09805424888258744
1704.0,0.08456660120256569
1705.0,0.07362906474285812
1706.0,0.06467017235638806
1707.0,0.05725900050165963
1708.0,0.05106960085269582
1709.0,0.04585386742950637
1710.0,0.04142143325661505
1711.0,0.037624948115801166
1712.0,0.03434932467137371
1713.0,0.03150386400908322
1714.0,0.02901645904799555
1715.0,0.026829298098647644
1716.0,0.024895655658901526
1717.0,0.023177475796882237
1718.0,0.021643537352042018
1719.0,0.020268049468987626
1720.0,0.01902956791688235
1721.0,0.017910152423759502
1722.0,0.016894706509214073
1723.0,0.015970456565653508
1724.0,0.015126537979741199
1725.0,0.014353664128549642
1726.0,0.013643859986276772
1727.0,0.012990246438897617
1728.0,0.012386864650769994
1729.0,0.011828532260987163
1730.0,0.011310725024219146
1731.0,0.010829478906508472
1732.0,0.010381308713812244
1733.0,0.009963140152372355
1734.0,0.009572252855771493
1735.0,0.009206232408557335
1736.0,0.008862929783909183
1737.0,0.00854042691793205
1738.0,0.008237007384593572
1739.0,0.00795113132731547
1740.0,0.007681413956651507
1741.0,0.007426607046648102
1742.0,0.007185582961801289
1743.0,0.006957320826956929
1744.0,0.006740894517911898
1745.0,0.00653546220388135
1746.0,0.006340257216772799
1747.0,0.006154580058222742
1748.0,0.005977791385088681
1749.0,0.005809305838728726
1750.0,0.005648586603885079
1751.0,0.005495140600073
1752.0,0.005348514222672162
1753.0,0.005208289562914792
1754.0,0.005074081046063706
1755.0,0.004945532435598204
1756.0,0.004822314158442008
1757.0,0.004704120912392334
1758.0,0.004590669522121378
1759.0,0.004481697014568219
1760.0,0.0043769588883422
1761.0,0.004276227555018987
1762.0,0.0041792909330119424
1763.0,0.004085951177114048
1764.0,0.003996023528887763
1765.0,0.003909335274881284
1766.0,0.0038257248012105037
1767.0,0.0037450407344017
1768.0,0.003667141159569488
1769.0,0.0035918929080330578
1770.0,0.003519170907371966
1771.0,0.00344885758770879
1772.0,0.0033808423386949456
1773.0,0.003315021012281027
1774.0,0.003251295466885147
1775.0,0.003189573149041628
1776.0,0.003129766709026105
1777.0,0.0030717936473187136
1778.0,0.003015575989090738
1779.0,0.002961039984186954
1780.0,0.0029081158303306195
1781.0,0.0028567374175045234
1782.0,0.002806842091663043
1783.0,0.0027583704361099142
1784.0,0.0027112660690368166
1785.0,0.002665475455861246
1786.0,0.0026209477351304767
1787.0,0.002577634556873429
1788.0,0.00253548993238533
1789.0,0.002494470094522829
1790.0,0.0024545333676704354
1791.0,0.0024156400466142616
1792.0,0.0023777522836265943
1793.0,0.0023408339831258733
1794.0,0.0023048507033317216
1795.0,0.002269769564384552
1796.0,0.002235559162444294
1797.0,0.002202189489323743
1798.0,0.002169631857249023
1799.0,0.002137858828373337
1800.0,0.002106844148700751
1801.0,0.002076562686104558
1802.0,0.0020469903721500944
1803.0,0.0020181041474549564
1804.0,0.001989881910340599
1805.0,0.00196230246854851
1806.0,0.001935345493811694
1807.0,0.0019089914790882808
1808.0,0.0018832216982786816
1809.0,0.0018580181682612623
1810.0,0.0018333636130937491
1811.0,0.0018092414302389346
1812.0,0.0017856356586836112
1813.0,0.0017625309488292164
1814.0,0.0017399125340414195
1815.0,0.0017177662037539622
1816.0,0.0016960782780294917
1817.0,0.0016748355834869612
1818.0,0.001654025430511492
1819.0,0.001633635591668409
1820.0,0.0016136542812485379
1821.0,0.0015940701358768108
1822.0,0.0015748721961208413
1823.0,0.0015560498890403445
1824.0,0.0015375930116222354
1825.0,0.0015194917150498678
1826.0,0.001501736489758257
1827.0,0.0014843181512302504
1828.0,0.0014672278264915243
1829.0,0.001450456941264977
1830.0,0.0014339972077475876
1831.0,0.0014178406129751523
1832.0,0.001401979407742458
1833.0,0.0013864060960484836
1834.0,0.0013711134250380778
1835.0,0.001356094375413335
1836.0,0.0013413421522894926
1837.0,0.0013268501764717017
1838.0,0.0013126120761304569
1839.0,0.0012986216788547658
1840.0,0.001284873004063387
1841.0,0.0012713602557556315
1842.0,0.0012580778155842768
1843.0,0.00124502023623417
1844.0,0.0012321822350910424
1845.0,0.0012195586881859205
1846.0,0.0012071446244013746
1847.0,0.001194935219926602
1848.0,0.0011829257929490782
1849.0,0.001171111798571182
1850.0,0.0011594888239408574
1851.0,0.0011480525835859557
1852.0,0.0011367989149424823
1853.0,0.001125723774067489
1854.0,0.0011148232315278592
1855.0,0.001104093468456699
1856.0,0.00109353077276949
1857.0,0.001083131535532561
1858.0,0.001072892247476851
1859.0,0.0010628094956502759
1860.0,0.0010528799602023745
1861.0,0.0010431004112952296
1862.0,0.0010334677061349712
1863.0,0.0010239787861184475
1864.0,0.0010146306740899417
1865.0,0.0010054204717030474
1866.0,0.0009963453568830854
1867.0,0.000987402581385649
1868.0,0.0009785894684470977
1869.0,0.000969903410523027
1870.0,0.0009613418671109202
1871.0,0.0009529023626533897
1872.0,0.000944582484518577
1873.0,0.0009363798810544495
1874.0,0.0009282922597138915
1875.0,0.000920317385247623
1876.0,0.0009124530779621322
1877.0,0.0009046972120399346
1878.0,0.0008970477139195926
1879.0,0.0008895025607330529
1880.0,0.0008820597787979782
1881.0,0.0008747174421628398
1882.0,0.0008674736712026557
1883.0,0.0008603266312633472
1884.0,0.0008532745313527763
1885.0,0.0008463156228766238
1886.0,0.0008394481984173338
1887.0,0.0008326705905544459
1888.0,0.0008259811707247023
1889.0,0.000819378348120381
1890.0,0.0008128605686243922
1891.0,0.0008064263137807223
1892.0,0.0008000740997988769
1893.0,0.0007938024765910348
1894.0,0.0007876100268406754
1895.0,0.0007814953651015011
1896.0,0.0007754571369255147
1897.0,0.0007694940180191761
1898.0,0.0007636047134265948
1899.0,0.0007577879567387604
1900.0,0.0007520425093278624
1901.0,0.0007463671596057806
1902.0,0.0007407607223058693
1903.0,0.000735222037787197
1904.0,0.0007297499713604305
1905.0,0.0007243434126345936
1906.0,0.0007190012748839534
1907.0,0.0007137224944343262
1908.0,0.0007085060300681115
1909.0,0.0007033508624474057
1910.0,0.0006982559935545552
1911.0,0.0006932204461495503
1912.0,0.000688243263243672
1913.0,0.0006833235075888355
1914.0,0.0006784602611820896
1915.0,0.000673652624784756
1916.0,0.0006688997174557139
1917.0,0.0006642006760983462
1918.0,0.000659554655020692
1919.0,0.0006549608255083607
1920.0,0.0006504183754097843
1921.0,0.0006459265087333943
1922.0,0.0006414844452563331
1923.0,0.0006370914201443179
1924.0,0.0006327466835822919
1925.0,0.0006284495004155118
1926.0,0.0006241991498007316
1927.0,0.0006199949248671568
1928.0,0.000615836132386855
1929.0,0.000611722092454316
1930.0,0.0006076521381748765
1931.0,0.0006036256153617193
1932.0,0.0005996418822411831
1933.0,0.0005957003091661134
1934.0,0.0005918002783370108
1935.0,0.0005879411835307241
1936.0,0.0005841224298364607
1937.0,0.0005803434333988826
1938.0,0.0005766036211680717
1939.0,0.0005729024306561534
1940.0,0.000569239309700372
1941.0,0.0005656137162324254
1942.0,0.0005620251180538649
1943.0,0.00055847299261738
1944.0,0.0005549568268137873
1945.0,0.0005514761167645586
1946.0,0.0005480303676197131
1947.0,0.0005446190933609255
1948.0,0.0005412418166096847
1949.0,0.0005378980684403626
1950.0,0.0005345873881980411
1951.0,0.0005313093233209659
1952.0,0.000528063429167485
1953.0,0.0005248492688473444
1954.0,0.0005216664130572175
1955.0,0.0005185144399203401
1956.0,0.000515392934830139
1957.0,0.0005123014902977366
1958.0,0.0005092397058032223
1959.0,0.0005062071876505809
1960.0,0.0005032035488261816
1961.0,0.0005002284088607168
1962.0,0.0004972813936945039
1963.0,0.0004943621355460503
1964.0,0.000491470272783791
1965.0,0.0004886054498009136
1966.0,0.00048576731689318103
1967.0,0.00048295553013967524
1968.0,0.00048016975128637455
1969.0,0.00047740964763249286
1970.0,0.0004746748919195035
1971.0,0.0004719651622227732
1972.0,0.0004692801418457387
1973.0,0.0004666195192165538
1974.0,0.00046398298778714526
1975.0,0.00046137024593460673
1976.0,0.00045878099686487455
1977.0,0.00045621494851862116
1978.0,0.00045367181347930795
1979.0,0.0004511513088833413
1980.0,0.0004486531563322758
1981.0,0.00044617708180701144
1982.0,0.00044372281558393304
1983.0,0.000441290092152939
1984.0,0.0004388786501373153
1985.0,0.00043648823221540105
1986.0,0.000434118585044004
1987.0,0.00043176945918351893
1988.0,0.0004294406090247061
1989.0,0.00042713179271708737
1990.0,0.0004248427720989186
1991.0,0.0004225733126286979
1992.0,0.0004203231833181735
1993.0,0.0004180921566668094
1994.0,0.00041588000859767654
1995.0,0.0004136865183947305
1996.0,0.00041151146864144286
1997.0,0.00040935464516075377
1998.0,0.0004072158369563088
1999.0,0.0004050948361549539
2000.0,0.00040299143795045406
2001.0,0.0004009054405484052
2002.0,0.0003988366451123139
2003.0,0.0003967848557108121
2004.0,0.00039474987926598246
2005.0,0.00039273152550276576
2006.0,0.0003907296068994253
